price,hall_effect,hotswap,backlight,screen,knob,category_encoded,brand_encoded,layout_encoded,mount_encoded,case_material_encoded,connectivity_encoded
99.0,0,0,0,0,0,2,99,0,3,1,1
295.0,0,1,0,0,0,2,100,9,1,0,1
75.0,0,1,1,0,0,2,101,7,7,1,2
75.0,0,1,1,0,0,2,101,15,7,1,2
125.0,0,0,1,0,0,2,101,9,1,0,2
39.0,0,1,1,0,0,2,101,15,7,1,1
64.0,0,1,1,0,0,2,101,7,1,1,1
104.0,0,1,1,0,0,2,101,15,7,1,2
107.0,0,1,1,0,0,2,101,15,7,1,2
115.0,0,1,1,0,1,2,101,3,7,1,2
89.0,0,0,0,0,0,0,102,0,7,1,1
85.0,0,0,0,0,0,0,102,3,7,1,1
299.0,0,1,0,0,0,2,103,3,2,0,1
123.0,0,0,0,0,0,1,104,0,3,1,2
104.0,0,0,0,0,0,1,104,0,3,1,1
143.0,0,0,0,0,0,1,104,7,3,1,2
107.0,0,0,0,0,0,1,104,7,3,1,1
40.0,0,1,1,0,0,2,105,2,7,1,2
55.0,0,0,0,0,0,2,105,7,7,1,0
32.0,0,0,0,0,0,2,105,3,7,1,1
20.0,0,0,0,0,0,2,105,18,7,1,0
90.0,0,1,0,0,0,2,105,18,2,1,1
25.0,0,0,0,0,0,2,105,18,7,1,0
50.0,0,1,0,0,0,2,105,18,7,1,0
129.0,0,1,1,0,0,2,105,18,7,1,1
90.0,0,1,1,0,0,2,105,18,7,1,1
5.0,0,0,0,0,0,2,105,18,7,1,0
120.0,0,1,0,0,0,2,105,9,7,1,1
35.0,0,0,1,0,1,2,105,3,2,1,0
30.0,0,0,0,0,0,2,105,1,7,1,0
35.0,0,1,0,0,0,2,105,1,7,1,0
40.0,0,1,1,0,1,2,105,18,2,1,1
9.0,0,0,1,0,0,2,105,18,7,1,1
5.0,0,0,0,0,0,2,105,18,7,1,0
246.0,0,1,0,0,0,2,106,6,5,0,2
39.0,0,1,1,0,0,0,107,2,3,1,2
44.0,0,1,1,0,0,0,107,3,3,1,2
84.0,0,1,1,0,0,2,108,18,1,1,2
199.0,0,1,1,0,0,2,108,3,1,1,2
229.0,0,1,1,0,0,2,108,18,1,1,2
129.0,0,1,1,0,0,2,108,3,3,1,2
134.0,0,1,1,0,0,2,108,3,3,1,2
219.0,0,1,1,0,0,2,108,7,3,1,2
199.0,0,1,1,0,0,2,108,2,1,1,2
89.0,0,1,0,0,0,2,108,18,1,1,2
249.0,0,1,1,0,0,2,108,7,1,1,2
249.0,0,1,1,0,0,2,108,7,1,1,2
249.0,0,1,1,0,0,2,108,7,1,1,2
189.0,0,1,0,0,0,2,109,9,1,1,2
189.0,0,1,0,0,0,2,109,9,1,1,2
189.0,0,1,0,0,0,2,109,9,1,1,2
189.0,0,1,0,0,0,2,109,9,1,0,2
199.0,0,1,0,0,1,2,109,9,1,0,2
199.0,0,1,1,0,1,2,109,3,1,0,2
189.0,0,1,1,0,0,2,109,3,1,0,1
209.0,0,1,1,0,1,2,109,3,2,0,2
259.0,0,1,1,0,1,2,109,7,1,0,2
269.0,0,0,0,0,0,2,109,17,7,1,1
109.0,0,1,1,0,1,2,109,18,1,0,2
179.0,0,1,0,0,1,2,109,3,1,0,1
209.0,0,1,0,0,1,2,109,3,1,0,2
159.0,0,1,0,0,1,2,109,3,1,0,2
175.0,0,1,1,0,1,2,109,3,1,0,2
185.0,0,1,1,0,1,2,109,3,1,0,2
175.0,0,1,1,0,1,2,109,3,1,0,2
185.0,0,1,1,0,1,2,109,3,1,0,2
185.0,0,1,1,0,1,2,109,3,1,0,2
200.0,0,1,1,0,1,2,109,3,1,0,2
179.0,0,1,1,0,1,2,109,7,1,0,2
199.0,0,1,1,0,1,2,109,7,1,0,2
199.0,0,1,1,0,1,2,109,7,1,0,2
199.0,0,1,1,0,1,2,109,7,1,0,2
209.0,0,1,0,0,1,2,109,7,1,0,2
229.0,0,1,1,0,1,2,109,7,7,1,1
279.0,0,1,1,0,1,2,109,7,7,1,0
229.0,0,1,1,0,1,2,109,7,7,1,0
209.0,0,1,1,0,1,2,109,7,1,0,2
199.0,0,1,1,0,1,2,109,7,1,0,2
249.0,0,1,1,0,1,2,109,7,7,1,0
209.0,0,1,1,0,1,2,109,7,1,0,2
215.0,0,0,0,0,0,2,109,7,7,0,2
215.0,0,0,0,0,0,2,109,7,5,0,2
215.0,0,0,1,0,0,2,109,7,5,0,2
215.0,0,0,0,0,0,2,109,7,5,0,2
215.0,0,0,0,0,0,2,109,7,5,0,2
215.0,0,0,0,0,1,2,109,7,7,0,2
255.0,0,1,0,0,0,2,109,7,7,1,0
199.0,0,1,1,0,1,2,109,7,1,0,2
245.0,0,1,1,0,0,2,109,17,1,0,2
245.0,0,1,1,0,0,2,109,17,1,0,2
245.0,0,1,1,0,0,2,109,17,1,0,2
245.0,0,1,1,0,0,2,109,17,1,0,2
100.0,0,1,1,0,1,2,109,18,3,0,2
101.0,0,1,1,0,1,2,109,18,1,0,2
103.0,0,1,1,0,1,2,109,18,7,1,0
107.0,0,1,1,0,1,2,109,18,7,1,0
109.0,0,1,1,0,1,2,109,18,7,1,0
105.0,0,0,0,0,0,2,109,18,5,0,2
105.0,0,0,0,0,0,2,109,18,5,0,2
105.0,0,0,0,0,0,2,109,18,5,0,2
105.0,0,0,0,0,0,2,109,18,5,0,2
105.0,0,0,0,0,0,2,109,18,7,1,0
99.0,0,1,1,0,0,1,110,7,1,1,2
124.0,0,0,1,0,0,1,111,3,3,0,1
129.0,0,0,1,0,0,1,111,2,3,1,1
114.0,0,0,0,0,0,1,111,2,3,1,1
104.0,0,0,1,0,0,1,111,18,3,1,1
149.0,0,1,1,0,0,1,111,2,3,1,2
104.0,0,0,1,0,0,1,111,2,3,1,1
124.0,0,0,1,0,0,1,111,18,3,1,0
143.0,0,0,1,0,0,1,111,7,3,1,2
154.0,0,0,0,0,0,1,111,9,3,0,1
109.0,0,0,0,0,0,1,111,0,3,1,2
109.0,0,0,0,0,0,1,111,0,3,1,1
118.0,0,1,0,0,0,1,111,0,3,1,2
118.0,0,1,0,0,0,1,111,0,3,1,2
65.0,0,1,0,0,0,0,112,3,1,0,2
65.0,0,1,0,0,0,0,112,3,1,0,2
65.0,0,1,0,0,0,0,112,3,1,0,2
65.0,0,1,0,0,0,0,112,3,1,0,2
42.0,0,1,0,0,0,1,113,3,7,1,1
69.0,0,1,1,0,1,1,113,3,1,0,1
75.0,0,1,1,0,1,1,113,7,1,0,2
75.0,0,1,1,0,0,1,113,9,1,0,1
118.0,0,1,0,0,0,1,113,0,1,0,1
79.0,0,1,1,0,0,1,113,7,1,0,2
89.0,0,1,1,0,1,1,113,7,1,0,2
62.0,0,1,1,0,0,1,113,7,1,1,2
62.0,0,1,1,0,0,1,113,17,1,1,2
89.0,0,1,1,0,1,1,113,3,1,0,2
69.0,0,1,1,0,1,1,113,7,1,1,2
126.0,0,1,0,0,0,2,114,7,1,1,2
199.0,0,0,0,0,1,2,114,7,1,0,2
295.0,0,1,0,0,0,2,114,7,5,0,0
89.0,0,1,1,0,1,2,115,7,1,0,1
99.0,0,1,1,0,1,2,115,7,3,0,2
107.0,0,1,1,0,1,2,115,7,1,0,2
139.0,0,1,1,0,1,2,115,7,1,0,2
139.0,0,1,1,0,1,2,115,7,1,0,2
149.0,0,1,1,0,0,2,115,15,1,0,1
89.0,0,1,1,0,0,2,115,9,1,0,1
97.0,0,1,1,0,0,2,115,9,3,0,2
149.0,0,1,1,0,0,2,115,0,1,0,1
120.0,0,1,1,0,0,2,115,3,1,0,1
98.0,0,1,1,0,0,2,115,3,3,0,2
108.0,0,0,1,0,0,2,115,0,6,1,1
63.0,0,1,0,0,0,2,115,0,6,1,2
43.0,0,1,0,0,0,2,115,7,6,1,2
95.0,0,1,1,0,0,2,116,18,1,0,2
169.0,0,1,1,0,1,2,116,3,1,0,2
179.0,0,1,1,0,1,2,116,7,1,0,2
199.0,0,1,1,0,1,2,116,7,1,0,2
109.0,0,1,1,0,1,2,116,18,7,0,1
89.0,0,1,0,0,0,1,117,1,7,0,2
129.0,0,1,1,0,0,1,117,1,3,0,2
109.0,0,1,0,0,0,1,117,1,5,0,2
109.0,0,1,0,0,0,1,117,1,5,0,2
89.0,0,1,1,0,0,2,118,18,1,1,2
199.0,0,1,1,0,0,2,118,3,1,1,2
95.0,0,1,1,0,0,1,119,15,7,1,2
55.0,0,1,1,0,0,1,119,7,7,1,2
119.0,0,1,1,0,0,1,119,14,1,1,2
39.0,0,0,0,0,0,0,120,18,1,1,2
59.0,0,1,1,0,1,0,120,7,1,1,1
119.0,0,1,0,0,0,2,121,1,1,0,2
195.0,0,1,0,0,0,2,121,1,1,0,2
135.0,0,1,0,0,0,2,121,1,5,0,2
189.0,0,0,1,0,0,2,122,3,7,1,2
196.0,0,0,0,0,0,2,122,7,7,1,1
199.0,0,0,0,0,0,2,122,17,7,1,2
191.0,0,0,1,0,0,2,122,0,7,1,2
219.0,0,0,0,0,0,2,122,3,7,0,2
194.0,0,0,0,0,0,2,122,0,7,1,1
219.0,0,0,1,0,0,2,122,0,7,1,2
192.0,0,0,1,0,0,2,122,9,7,1,2
198.0,0,0,0,0,0,2,122,15,7,1,1
179.0,0,0,0,0,0,2,123,9,7,0,1
89.0,0,1,1,0,0,0,124,7,7,1,2
220.0,0,1,1,0,0,2,125,3,5,1,1
99.0,0,1,1,0,0,1,126,2,7,0,2
109.0,0,1,1,0,0,1,126,2,7,0,2
109.0,0,1,1,0,0,1,126,7,7,0,2
119.0,0,1,1,0,0,1,126,7,7,0,2
119.0,0,1,1,0,0,1,126,15,7,0,2
129.0,0,1,1,0,0,1,126,15,7,0,2
159.0,0,1,1,0,1,1,126,7,7,1,2
149.0,0,1,1,0,0,1,126,9,1,0,2
119.0,0,1,1,0,0,1,126,3,7,0,2
129.0,0,1,1,0,0,1,126,7,7,0,2
129.0,0,1,1,0,0,1,126,7,1,0,2
139.0,0,1,1,0,0,1,126,15,7,0,2
139.0,0,1,1,0,0,1,126,15,1,0,2
99.0,0,0,1,0,1,1,126,7,1,1,2
199.0,0,1,1,0,0,1,126,7,1,0,1
109.0,0,0,1,0,0,1,126,3,7,0,2
119.0,0,0,1,0,0,1,126,3,7,0,2
94.0,0,0,1,0,0,1,127,2,3,1,2
149.0,0,1,1,0,0,2,128,3,3,0,0
49.0,0,1,1,0,1,0,129,0,0,1,1
99.0,0,1,0,0,0,1,130,3,5,1,2
75.0,0,1,1,0,0,2,131,18,7,1,0
99.0,0,0,0,0,0,2,131,18,7,0,0
59.0,0,1,1,0,0,2,132,0,7,0,1
229.0,0,1,0,0,0,2,133,0,1,1,2
155.0,0,1,0,0,0,2,134,18,1,0,2
27.0,0,1,0,0,0,2,134,18,7,0,2
199.0,0,0,1,0,0,2,134,9,1,0,2
199.0,0,0,1,0,0,2,134,9,1,0,2
195.0,0,1,0,0,0,2,134,2,1,0,2
49.0,0,1,0,0,0,2,134,2,2,0,2
65.0,0,1,0,0,0,2,134,2,7,0,1
115.0,0,1,0,0,0,2,134,2,1,0,2
110.0,0,1,0,0,0,2,134,2,2,0,2
195.0,0,1,0,0,0,2,134,3,1,0,2
110.0,0,1,0,0,0,2,134,3,2,0,2
55.0,0,1,0,0,0,2,134,3,7,1,1
130.0,0,1,0,0,0,2,134,3,1,0,2
225.0,0,1,0,0,0,2,134,7,1,0,2
121.0,0,1,0,0,0,2,134,7,1,0,2
38.0,0,1,0,0,0,2,134,9,1,0,2
64.0,0,1,0,0,0,2,134,9,7,1,1
140.0,0,1,1,0,0,2,134,9,1,0,2
175.0,0,1,0,0,0,2,134,3,1,1,2
89.0,0,1,1,0,0,2,135,0,7,1,2
95.0,0,0,0,0,0,1,136,9,1,1,2
129.0,0,0,1,0,0,2,137,2,7,0,1
275.0,0,0,0,0,0,2,138,9,3,1,2
239.0,0,0,1,0,0,2,138,9,3,1,1
184.0,0,0,1,0,0,2,138,9,3,1,1
226.0,0,0,0,0,0,2,138,0,3,1,1
156.0,0,0,0,0,0,2,138,9,2,1,1
235.0,0,0,0,0,0,2,138,7,3,1,2
105.0,0,0,0,0,0,2,138,18,7,1,1
79.0,0,1,1,0,1,2,139,7,1,0,2
59.0,0,0,1,0,0,2,139,7,1,1,2
179.0,0,1,1,0,1,2,139,3,1,0,2
31.0,0,0,1,0,0,1,140,0,0,1,1
49.0,0,0,1,0,0,1,140,7,0,1,2
49.0,0,1,1,0,0,1,140,2,0,1,2
54.0,0,1,1,0,0,1,140,9,1,1,2
47.0,0,1,1,0,0,1,140,0,7,1,1
69.0,0,0,1,0,0,1,140,7,0,0,2
29.0,0,0,0,0,0,1,140,13,0,1,2
69.0,0,1,1,0,0,1,140,0,0,0,1
79.0,0,0,1,0,0,1,140,0,0,1,1
36.0,0,1,1,0,1,1,140,0,0,1,1
49.0,0,1,1,0,0,1,140,3,0,1,1
59.0,0,1,1,0,0,1,140,3,0,1,2
41.0,0,1,1,0,0,1,140,3,0,1,1
54.0,0,1,1,0,0,1,140,3,0,1,2
59.0,0,1,1,0,0,1,140,3,0,1,2
59.0,0,1,1,0,0,1,140,3,0,1,2
32.0,0,1,1,0,0,1,140,6,0,1,2
59.0,0,1,1,0,0,1,140,0,0,0,1
74.0,0,0,1,0,0,1,140,0,0,0,1
74.0,0,1,1,0,0,1,140,0,0,0,1
64.0,0,1,1,0,0,1,140,0,0,0,1
57.0,0,1,1,0,0,1,140,9,0,0,2
79.0,0,1,1,0,0,1,140,0,0,0,2
36.0,0,0,1,0,0,1,140,1,0,1,1
49.0,0,1,1,0,0,1,140,1,7,1,2
59.0,0,1,1,0,0,1,140,2,0,1,2
69.0,0,1,1,0,0,1,140,2,0,1,2
59.0,0,1,1,0,0,1,140,2,0,1,2
37.0,0,1,1,0,0,1,140,18,3,1,2
64.0,0,1,1,0,1,1,140,13,1,1,2
74.0,0,1,1,0,1,1,140,13,1,1,2
69.0,0,1,1,0,1,1,140,13,1,1,2
54.0,0,1,1,0,0,1,140,8,1,1,1
79.0,0,1,1,0,0,1,140,8,1,1,2
49.0,0,1,1,0,0,1,140,7,1,1,1
59.0,0,1,1,0,0,1,140,0,1,1,2
64.0,0,1,1,0,1,1,140,7,1,1,2
44.0,0,1,1,0,0,1,140,2,0,1,1
44.0,0,1,1,0,0,1,140,2,0,1,1
54.0,0,0,1,0,0,1,140,2,0,1,1
64.0,0,1,1,0,0,1,140,13,0,1,2
64.0,0,1,1,0,0,1,140,13,0,1,2
49.0,0,0,1,0,0,1,140,3,0,0,2
64.0,0,0,1,0,0,1,140,0,0,1,2
54.0,0,0,1,0,0,1,140,0,0,0,1
49.0,0,1,1,0,1,1,140,9,0,0,1
59.0,0,0,1,0,0,1,140,9,0,1,2
69.0,0,1,1,0,0,1,140,13,0,1,2
36.0,0,1,1,0,0,1,140,2,1,1,1
46.0,0,1,1,0,0,1,140,2,1,1,2
56.0,0,1,0,0,0,1,140,9,7,1,1
65.0,0,1,1,0,1,1,140,7,1,0,2
75.0,0,1,1,0,1,1,140,15,1,0,2
116.0,0,1,1,0,1,1,140,7,1,0,2
44.0,0,1,1,0,0,1,140,9,0,1,1
54.0,0,1,1,0,0,1,140,9,0,1,2
46.0,0,1,1,0,0,1,140,7,0,0,1
43.0,0,1,1,0,0,1,140,2,0,1,2
39.0,0,1,1,0,0,1,140,3,1,1,1
54.0,0,1,1,0,0,1,140,3,1,1,2
54.0,0,1,1,0,0,1,140,13,0,1,1
69.0,0,1,1,0,1,1,140,7,1,0,1
89.0,0,1,1,0,1,1,140,7,1,0,2
42.0,0,1,1,0,0,1,140,7,0,1,1
59.0,0,1,1,0,0,1,140,7,0,1,2
69.0,0,1,1,0,0,1,140,7,0,1,2
64.0,0,1,1,0,0,1,140,3,0,0,1
79.0,0,1,1,0,0,1,140,3,0,0,2
36.0,0,0,1,0,0,1,140,0,0,1,1
29.0,0,0,1,0,0,1,140,13,0,1,2
24.0,0,0,1,0,0,1,140,9,0,1,1
29.0,0,0,1,0,0,1,140,9,0,1,2
42.0,0,1,1,0,0,1,140,9,1,1,1
54.0,0,1,1,0,0,1,140,9,1,1,2
69.0,0,1,1,0,0,1,140,9,1,1,2
46.0,0,1,1,0,1,1,140,0,0,1,1
39.0,0,1,1,0,0,1,140,0,0,1,1
41.0,0,1,1,0,0,1,140,0,0,1,1
69.0,0,1,1,0,0,1,140,7,7,0,2
79.0,0,1,0,0,0,1,140,7,7,0,2
39.0,0,1,1,0,1,1,140,2,0,0,2
49.0,0,1,1,0,0,1,140,0,0,1,1
64.0,0,1,1,0,1,1,140,7,1,1,2
79.0,0,1,1,0,1,1,140,7,1,1,2
69.0,0,1,1,0,1,1,140,7,1,1,2
69.0,0,1,1,0,1,1,140,0,0,1,1
84.0,0,1,1,0,1,1,140,0,0,1,2
56.0,0,0,1,0,0,1,140,9,0,1,2
64.0,0,1,1,0,0,1,140,9,0,1,2
49.0,0,1,1,0,0,1,140,0,1,1,1
64.0,0,1,1,0,0,1,140,0,1,1,2
64.0,0,1,1,0,1,1,140,0,0,0,1
245.0,0,0,1,0,0,2,141,3,7,1,2
54.0,0,0,0,0,0,1,142,2,7,0,2
89.0,0,1,1,0,1,1,142,7,1,1,2
59.0,0,1,1,0,1,1,142,3,1,0,2
51.0,0,1,1,0,1,1,142,7,1,1,2
69.0,0,1,1,0,1,1,142,9,1,1,2
40.0,0,1,1,0,0,1,142,2,7,1,2
49.0,0,1,0,0,0,1,142,2,7,1,2
64.0,0,0,0,0,0,1,142,2,7,1,2
52.0,0,1,0,0,0,1,142,3,7,1,2
54.0,0,1,1,0,0,1,142,7,7,1,2
80.0,0,1,1,0,0,1,142,7,7,0,2
55.0,0,0,1,0,0,1,142,9,7,1,2
69.0,0,1,1,0,0,1,142,9,7,1,2
34.0,0,0,1,0,0,1,142,0,7,1,1
79.0,0,1,1,0,1,1,142,15,2,1,2
89.0,0,1,1,0,1,1,142,15,7,1,2
89.0,0,1,1,0,1,1,142,15,7,1,2
105.0,0,0,1,0,0,2,143,0,7,1,0
119.0,0,1,1,0,1,2,143,3,7,1,2
130.0,0,1,1,0,0,1,144,7,1,0,2
109.0,0,1,1,0,0,1,144,7,3,0,2
99.0,0,1,1,0,0,1,144,7,3,0,2
59.0,0,0,0,0,0,1,145,3,3,1,2
59.0,0,0,0,0,0,1,145,3,3,1,2
59.0,0,0,0,0,0,1,145,3,3,1,2
65.0,0,0,0,0,1,1,145,7,3,1,2
65.0,0,0,0,0,1,1,145,7,3,1,2
65.0,0,0,0,0,1,1,145,7,3,1,2
129.0,0,1,0,0,1,1,145,3,7,1,2
149.0,0,0,0,0,0,1,145,7,1,1,1
99.0,0,1,1,0,0,2,146,2,7,0,2
69.0,0,1,1,0,0,2,146,2,7,0,2
149.0,0,1,1,0,0,2,146,18,1,0,2
179.0,0,0,0,0,0,2,146,7,7,0,0
159.0,0,1,0,0,1,2,146,3,1,0,2
69.0,0,1,1,0,0,2,147,2,7,1,1
43.0,0,1,1,0,0,2,147,18,7,0,2
59.0,0,1,1,0,1,2,147,3,7,1,1
58.0,0,1,1,0,1,2,147,3,7,1,1
50.0,0,1,1,0,1,2,147,2,1,0,2
63.0,0,1,1,0,0,2,147,2,1,1,2
65.0,0,1,1,0,0,2,147,2,1,1,2
63.0,0,1,1,0,0,2,147,2,1,1,2
69.0,0,1,1,0,0,2,147,2,1,0,2
139.0,0,1,1,0,0,2,147,2,1,0,2
89.0,0,1,1,0,0,2,147,2,1,0,2
139.0,0,1,1,0,0,2,147,2,1,1,2
69.0,0,1,1,0,1,2,147,2,7,0,2
69.0,0,1,1,0,1,2,147,2,1,0,2
109.0,0,1,1,0,0,2,147,2,1,1,2
139.0,0,1,1,0,0,2,147,2,1,0,2
69.0,0,1,1,0,0,2,147,5,1,1,2
68.0,0,1,1,0,0,2,147,5,1,1,2
70.0,0,1,1,0,0,2,147,5,1,1,2
68.0,0,1,1,0,0,2,147,5,1,1,2
109.0,0,1,1,0,0,2,147,5,1,0,2
70.0,0,1,1,0,0,2,147,5,1,1,2
60.0,0,1,1,0,1,2,147,7,1,0,2
59.0,0,1,1,0,1,2,147,7,7,1,2
89.0,0,1,1,0,1,2,147,7,1,1,2
89.0,0,1,1,0,1,2,147,7,1,1,1
59.0,0,1,1,0,1,2,147,7,1,1,2
89.0,0,1,1,0,1,2,147,7,1,1,2
85.0,0,1,1,0,1,2,147,7,1,1,2
69.0,0,1,1,0,1,2,147,7,1,1,1
85.0,0,1,1,0,1,2,147,7,1,1,2
89.0,0,1,1,0,1,2,147,7,1,1,2
59.0,0,1,1,0,1,2,147,7,1,1,2
79.0,0,1,1,0,0,2,147,10,1,1,2
73.0,0,1,1,0,0,2,147,10,1,1,2
73.0,0,1,1,0,0,2,147,10,1,1,2
119.0,0,1,1,0,0,2,147,10,1,0,2
119.0,0,1,1,0,0,2,147,10,1,1,2
119.0,0,1,1,0,0,2,147,10,1,0,2
125.0,0,1,1,0,0,2,147,10,1,0,2
78.0,0,1,1,0,1,2,147,12,5,1,1
89.0,0,1,1,0,0,2,147,15,1,1,2
78.0,0,1,1,0,0,2,147,15,1,1,2
78.0,0,1,1,0,0,2,147,15,1,1,2
127.0,0,1,1,0,0,2,147,15,1,0,2
127.0,0,1,1,0,0,2,147,15,1,0,2
79.0,0,1,1,0,0,2,147,15,1,0,2
85.0,0,1,0,0,1,2,147,17,1,1,1
85.0,0,1,1,0,1,2,147,17,1,0,2
99.0,0,1,1,0,1,2,147,17,1,0,2
115.0,0,1,1,0,1,2,147,17,1,1,1
179.0,0,1,1,0,1,2,147,17,1,0,2
69.0,0,1,1,0,0,2,147,17,7,1,1
99.0,0,1,1,0,1,2,147,17,1,1,2
69.0,0,1,1,0,0,2,147,17,1,1,1
99.0,0,1,1,0,1,2,147,17,1,1,2
95.0,0,1,1,0,1,2,147,17,1,1,2
79.0,0,1,1,0,1,2,147,17,7,1,1
95.0,0,1,1,0,1,2,147,17,1,1,2
99.0,0,1,1,0,1,2,147,17,1,1,2
69.0,0,1,1,0,0,2,147,17,1,1,1
95.0,0,1,1,0,0,2,147,2,7,1,2
59.0,0,1,1,0,0,2,147,15,1,1,1
55.0,0,1,0,0,0,0,148,9,1,1,1
175.0,0,1,0,0,0,2,149,3,1,1,2
139.0,0,1,0,0,0,1,150,18,3,1,1
129.0,0,1,0,0,0,1,150,3,3,1,0
69.0,0,0,0,0,1,0,151,15,7,1,2
134.0,0,0,0,0,0,2,152,2,7,0,0
112.0,0,0,1,0,0,1,153,9,3,1,1
79.0,0,0,0,0,0,0,154,7,7,1,2
99.0,0,1,1,0,0,0,155,15,1,0,2
99.0,0,1,1,0,0,0,155,9,1,0,2
135.0,0,1,0,0,0,2,156,0,0,1,2
155.0,0,1,1,0,0,2,156,0,0,1,2
150.0,0,1,1,0,0,2,156,0,0,1,2
89.0,0,1,1,0,0,2,156,9,0,1,2
155.0,0,0,0,0,0,2,156,0,7,1,1
163.0,0,1,1,0,0,2,156,0,7,1,2
241.0,0,1,0,0,0,2,156,0,7,1,0
135.0,0,0,0,0,0,2,156,9,3,1,2
135.0,0,0,0,0,0,2,156,9,3,1,2
182.0,0,0,0,0,0,2,156,0,7,1,2
104.0,0,1,1,0,0,2,156,3,3,1,2
189.0,0,1,1,0,0,2,156,0,2,1,2
159.0,0,1,1,0,0,2,156,9,3,1,2
159.0,0,0,0,0,0,2,156,0,7,1,1
159.0,0,0,0,0,0,2,156,0,3,1,2
169.0,0,0,0,0,0,2,156,0,3,1,2
159.0,0,0,0,0,0,2,156,0,3,1,2
145.0,0,0,0,0,0,2,156,0,3,1,0
135.0,0,0,0,0,0,2,156,9,3,1,1
124.0,0,0,0,0,0,2,156,9,3,1,1
129.0,0,0,0,0,0,2,156,9,3,1,0
147.0,0,0,0,0,0,2,156,9,3,1,1
149.0,0,0,0,0,0,2,156,9,3,1,1
149.0,0,0,0,0,0,2,156,9,3,1,1
124.0,0,0,0,0,0,2,156,9,3,1,1
129.0,0,0,0,0,0,2,156,9,3,1,0
124.0,0,0,0,0,0,2,156,9,3,1,1
124.0,0,0,0,0,0,2,156,9,3,1,1
129.0,0,0,0,0,0,2,156,9,3,1,1
143.0,0,0,0,0,0,2,156,9,3,1,1
163.0,0,0,0,0,0,2,156,0,3,1,1
149.0,0,0,0,0,0,2,156,9,3,1,1
47.0,0,0,0,0,0,2,156,18,3,1,1
44.0,0,0,0,0,0,2,156,18,3,1,0
139.0,0,0,0,0,0,2,156,9,3,1,0
127.0,0,0,0,0,0,2,156,9,3,1,0
123.0,0,0,0,0,0,2,156,9,3,1,0
139.0,0,0,0,0,0,2,156,3,3,1,2
139.0,0,1,0,0,0,2,156,3,7,1,2
129.0,0,1,1,0,0,2,156,3,7,1,2
101.0,0,0,0,0,0,2,156,3,3,1,2
95.0,0,0,0,0,0,2,156,3,3,1,2
139.0,0,0,0,0,0,2,156,7,3,1,2
119.0,0,0,0,0,0,2,156,7,3,1,2
109.0,0,0,0,0,0,2,156,7,3,1,2
92.0,0,1,0,0,0,2,156,3,3,1,1
87.0,0,1,0,0,0,2,156,3,3,1,1
109.0,0,1,0,0,0,2,156,7,3,1,0
109.0,0,1,0,0,0,2,156,7,3,1,1
89.0,0,1,0,0,0,2,156,7,3,1,0
94.0,0,1,1,0,0,2,156,3,3,1,2
94.0,0,1,1,0,0,2,156,3,3,1,2
143.0,0,1,1,0,0,2,156,7,3,1,2
134.0,0,1,1,0,0,2,156,7,3,1,2
99.0,0,1,1,0,0,2,156,7,3,1,2
124.0,0,1,1,0,0,2,156,7,3,1,2
155.0,0,1,1,0,0,2,156,0,1,1,2
124.0,0,0,0,0,0,2,156,2,3,1,2
89.0,0,1,1,0,0,2,156,9,0,1,2
89.0,0,1,0,0,0,2,156,9,0,1,2
161.0,0,0,0,0,0,2,156,0,7,1,1
155.0,0,0,0,0,0,2,156,9,7,1,1
89.0,0,1,1,0,0,2,156,0,5,1,2
149.0,0,1,1,0,0,2,156,0,0,1,2
80.0,0,0,0,0,0,2,156,18,3,0,0
70.0,0,0,0,0,0,2,156,18,3,0,0
70.0,0,0,0,0,0,2,156,18,3,0,0
67.0,0,0,0,0,0,2,156,18,3,0,0
70.0,0,0,0,0,0,2,156,18,3,0,0
209.0,0,1,0,0,0,2,156,2,3,0,0
299.0,0,0,0,0,0,2,156,3,3,0,1
289.0,0,0,0,0,0,2,156,3,3,0,0
289.0,0,0,0,0,0,2,156,3,3,0,0
309.0,0,0,0,0,0,2,156,3,3,0,0
299.0,0,0,0,0,0,2,156,3,3,0,0
199.0,0,1,1,0,0,2,156,3,1,0,2
199.0,0,1,1,0,0,2,156,3,3,0,2
134.0,0,1,1,0,0,2,156,3,3,0,2
239.0,0,1,1,0,0,2,156,3,1,0,2
219.0,0,1,1,0,0,2,156,3,1,0,2
219.0,0,1,1,0,0,2,156,3,1,0,2
119.0,0,0,0,0,0,2,156,9,3,1,0
139.0,0,0,0,0,0,2,156,0,3,1,2
182.0,0,0,0,0,0,2,156,0,3,1,2
115.0,0,0,0,0,0,2,156,9,3,1,2
99.0,0,0,0,0,0,2,156,9,3,1,0
122.0,0,0,0,0,0,2,156,9,3,1,1
94.0,0,0,0,0,0,2,156,9,3,1,1
154.0,0,0,0,0,0,2,156,9,3,1,2
139.0,0,0,0,0,0,2,156,9,3,1,2
139.0,0,0,0,0,0,2,156,9,3,1,2
115.0,0,0,0,0,0,2,156,9,3,1,2
119.0,0,0,0,0,0,2,156,9,3,1,2
131.0,0,0,0,0,0,2,156,0,3,1,2
109.0,0,0,0,0,0,2,156,0,3,1,2
115.0,0,0,0,0,0,2,156,9,3,1,2
119.0,0,0,0,0,0,2,156,9,3,1,2
139.0,0,0,0,0,0,2,156,0,3,1,0
