category,brand,title,price,layout,mount,hall_effect,hotswap,case_material,backlight,connectivity,screen,knob
premium,LUMINKEY,LUMINKEY Magger68,99.0,65%,Sandwich Mount,1,1,Metal (likely Aluminium),1,Wired,0,0
premium,Lelelab,Lelelab Lelepad Numpad/Macropad,29.0,Unknown,Plate Mount,0,1,Unspecified(likely ABS plastic),0,Unknown,1,0
premium,Lelelab,Lelelab Matra Alice 90 Retro,319.0,90%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,0
premium,Lelelab,Lelelab Maxum 65 R2,189.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Lelelab,Lelelab Y2K 76,109.0,75%,Top Mount,0,1,Unspecified(likely ABS plastic),0,Unknown,1,1
premium,Lenovo,Lenovo KB Pro,189.0,75%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Lenovo,Lenovo Legion K7,109.0,98%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Leobog,Leobog AMG65 Intelligent,93.0,65%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,1,0
midrange,Leobog,Leobog Alice A75,79.0,75%,Top Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,Leobog,Leobog Hi75,61.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
midrange,Leobog,Leobog Hi75 Glitter Gradient SidePrinted Typing Sound,79.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
midrange,Leobog,Leobog Hi75 Thocky,83.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wired,0,1
midrange,Leobog,Leobog Hi8,79.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
midrange,Leobog,Leobog Hi8 Hi8 SE,109.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
midrange,Leobog,Leobog Hi86,85.0,75%,Unknown,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,Leobog,Leobog Hi98 Pro,119.0,98%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,Leobog,Leobog K21,35.0,Unknown,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,Leobog,Leobog K21 Number Pad,39.0,Unknown,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,Leobog,Leobog K81,90.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,Leobog,Leobog K81 Pro,73.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,1,1
premium,Leopold,Leopold FC/NP900R,207.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Leopold,Leopold FC630MBT,105.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC630MBT Coral,105.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC650MDS,100.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC650MDS Star,95.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC650MDSBT,125.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC660C,239.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC660M,109.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC660M Vapor,90.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Leopold,Leopold FC660MBT,125.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC660MBT Ash,120.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC660MBT Coral,125.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC660MBT Two Tone,119.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC660MBT Vapor,100.0,65%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC730MBT V2 Coral,120.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC750R,119.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC750R Ash,119.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC750R Charcoal,104.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC750R Dolch,119.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC750R OE,119.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC750RBT,125.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC750RBT Ash,140.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC750RBT Charcoal,130.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC750RBT Coral,134.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC750RBT Mint,120.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC750RBT Navy,130.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC750RBT Star,130.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC750RBT Two Tone,130.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC750RBT V2,140.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC750RBT V2 Coral,145.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900R,124.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC900R Dolch,124.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC900R OE,124.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC900R Single Mode,169.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Leopold,Leopold FC900RBT,140.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900RBT Ash,140.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900RBT Charcoal,140.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900RBT Coral,149.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900RBT Mint,140.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900RBT Navy,135.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900RBT Star,149.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900RBT Two Tone,139.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900RBT V2,155.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900RBT V2 Coral,155.0,100%,Plate Mount,1,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC900RBT V2 Graphite,155.0,100%,Plate Mount,1,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC980C,259.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC980C AECX02,259.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Leopold,Leopold FC980M,195.0,95%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC980M Vapor,85.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Leopold,Leopold FC980MBT,139.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC980MBT Ash,135.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC980MBT Star,139.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold FC980MBT Two Tone,130.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold Kallaite,209.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Leopold,Leopold NP900RBT Charcoal,135.0,100%,PCB Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Leopold,Leopold NP900RBT Two Tone,135.0,100%,PCB Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
budget,LingBao,LingBao K87/K87 Pro,49.0,87%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Lofree,Lofree 1%,219.0,65%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree 1% Lost in Desire,239.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree 1% Misty,239.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree 1% Moru,239.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree Block,169.0,100%,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,1,1
premium,Lofree,Lofree Block 98,159.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Lofree,Lofree Cyberpunk100,149.0,90%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Lofree,Lofree DOT Liquid Foundation,199.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Lofree,Lofree Dot Series Foundation,199.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree EH112S,139.0,75%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree EH112S Lipstick,169.0,75%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree Edge Carbon Fiber Mg Lightest,222.0,75%,PCB Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree Edge Low Profile,199.0,75%,PCB Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree Flow,155.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Lofree,Lofree Flow Lite,129.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),0,Wireless,0,1
premium,Lofree,Lofree Flow Lite100 Low Profile,109.0,Unknown,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Lofree,Lofree Flow Lite84 Low Profile,99.0,Unknown,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Lofree,Lofree Flow Lite: Affordable All,99.0,75%,Gasket Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Lofree,Lofree Flow100 Low Profile,169.0,100%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Lofree,Lofree Flow84 Low Profile,159.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,Lofree,Lofree Foundation,80.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree Gift Box,399.0,65%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree Liquid Foundation Numpad,59.0,Unknown,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree Loflick100/Loflick68 Connection,129.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree RETURN Retro,119.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Lofree,Lofree Smiley,119.0,75%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
premium,Lofree,Lofree TOFU100,99.0,100%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wireless,0,1
premium,Lofree,Lofree TOFU68,90.0,68%,Unknown,0,1,Metal (likely Aluminium),0,Wireless,0,1
premium,Lofree,Lofree Zero Artz,139.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,MCHOSE,MCHOSE ACE 60 Pro,49.0,60%,Gasket Mount,1,0,Metal (likely Aluminium),1,Wired,0,0
midrange,MCHOSE,MCHOSE Ace 60,39.0,60%,Unknown,1,1,Metal (likely Aluminium),1,Wired,0,0
midrange,MCHOSE,MCHOSE Ace 68,49.0,65%,Unknown,1,1,Metal (likely Aluminium),1,Wired,0,0
midrange,MCHOSE,MCHOSE G75 Pro,109.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,MCHOSE,MCHOSE G75 Pro Structure,49.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MCHOSE,MCHOSE G87,59.0,80%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,MCHOSE,MCHOSE G98,69.0,98%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,MCHOSE,MCHOSE G98 Pro,74.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MCHOSE,MCHOSE GX87,139.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,MCHOSE,MCHOSE GX87S,109.0,80%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,MCHOSE,MCHOSE Jet 75,59.0,75%,Gasket Mount,1,1,Metal (likely Aluminium),1,Wired,0,0
midrange,MCHOSE,MCHOSE K87,69.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,MCHOSE,MCHOSE K99,89.0,96%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,MCHOSE,MCHOSE K99 V2,89.0,96%,Gasket Mount,0,0,Metal (likely Aluminium),1,Wireless,0,0
midrange,MCHOSE,MCHOSE X75,89.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
midrange,MCHOSE,MCHOSE X75 Thai,59.0,75%,Gasket Mount,1,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,MCHOSE,MCHOSE X75 V2 Office,89.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,MCHOSE,MCHOSE Z75,95.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
midrange,MCHOSE,MCHOSE Z75 Metal Top Cover,79.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,1
midrange,MCHOSE,MCHOSE Z75S Metal Top Cover,79.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
midrange,MCHOSE,MCHOSE Zero75,139.0,75%,Unknown,1,1,Metal (likely Aluminium),1,Wired,0,0
midrange,METAPHYUNI,METAPHYUNI PD75M,109.0,75%,Gasket Mount,0,1,Metal (likely Aluminium),1,Wireless,1,1
midrange,MIIIW,MIIIW Xiaomi ART Series K19,89.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MIIIW,MIIIW Xiaomi ART Series Z680,99.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MIIIW,MIIIW Xiaomi ART Series Z870,75.0,80%,Unknown,0,0,Metal (likely Aluminium),1,Wireless,0,0
midrange,MIIIW,MIIIW Xiaomi ART Series Z980,119.0,96%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MIIIW,MIIIW Xiaomi Art Series Z830,105.0,75%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MIIIW,MIIIW Xiaomi BlackIO 83,119.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MIIIW,MIIIW Xiaomi POP Series,56.0,65%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,MIKIT,MIKIT C96 Dimension C,139.0,96%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MIKIT,MIKIT CL80 Lavanderry,129.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MIKIT,MIKIT CL80 Marmalade,129.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MIKIT,MIKIT DK65 Currant,119.0,65%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,MIKIT,MIKIT GH96 Adventurer,139.0,96%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
midrange,MIKIT,MIKIT M65 Evergreen Mini,119.0,65%,Gasket Mount,0,0,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,MIKIT,MIKIT MT80,129.0,80%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
midrange,MIKIT,MIKIT T80 Hazel Choc,129.0,80%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,MK,MK Disco,99.0,80%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,MK,MK Duo XT Dose Dual Contact,94.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Unknown,0,0
premium,MK,MK Fission,114.0,100%,Plate Mount,0,0,Metal (likely Aluminium),0,Wired,0,0
premium,MK,MK Frozen Llama Typist,132.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,MK,MK Game 1989,209.0,80%,Plate Mount,1,1,Metal (likely Aluminium),0,Wired,0,0
premium,MK,MK Lemokey L1,194.0,75%,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,MK,MK LowKey70,79.0,75%,Plate Mount,0,1,Metal (likely Aluminium),1,Wireless,0,0
premium,MK,MK MK61,49.0,60%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,MK,MK MK72 Amethyst,99.0,70%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,MK,MK MK72 Hua,99.0,70%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,MK,MK MK72 Innocence,99.0,70%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,MK,MK MK72 Obsidian,99.0,70%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,MK,MK MK72 Pale View,99.0,70%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,MK,MK MK72 Sage,99.0,70%,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,MK,MK Moon KBD SAAG65,219.0,65%,Plate Mount,0,1,Metal (likely Aluminium),0,Wired,0,0
premium,MK,MK Night Typist Warm,104.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,MK,MK One 2 Mini Pro Blackout,74.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,MK,MK Point65,179.0,65%,Top Mount,0,1,Metal (likely Aluminium),1,Wired,0,0
premium,MK,MK Pulsar PCMK 2 HE,159.0,80%,Plate Mount,1,1,Metal (likely Aluminium),1,Wired,0,0
premium,MK,MK Shadow Guard,109.0,60%,Plate Mount,0,0,Metal (likely Aluminium),1,Wired,0,0
premium,MK,MK Shadow Guard Light,89.0,60%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,MK,MK TK101 Number Pad,69.0,98%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,MK,MK Typist Type C USB 16,99.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,MM,MM Studio Class 1800,380.0,100%,Top Mount,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,MMkeyboard,MMkeyboard Class 1800,320.0,Unknown,Top Mount,0,0,Metal (likely Aluminium),0,Unknown,0,0
premium,MMkeyboard,MMkeyboard Class80R2,295.0,80%,Gasket Mount,0,1,Metal (likely Aluminium),0,Wired,0,0
premium,MMkeyboard,MMkeyboard MMClass65 V2,320.0,65%,Unknown,0,1,Metal (likely Aluminium),0,Wired,0,0
premium,MMkeyboard,MMkeyboard MMClass80,345.0,80%,PCB Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
premium,Machenike,Machenike AIR50,75.0,75%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Machenike,Machenike CK600,75.0,96%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Machenike,Machenike GK80,125.0,80%,Gasket Mount,0,0,Metal (likely Aluminium),1,Wireless,0,0
premium,Machenike,Machenike K500,39.0,96%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Machenike,Machenike K500FB81 Clear,64.0,75%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Machenike,Machenike K600G,104.0,96%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Machenike,Machenike K600SB100W,107.0,96%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Machenike,Machenike KT68,115.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,1
premium,Machenike,Machenike KT68 Pro,159.0,65%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,1,0
budget,Magicforce,Magicforce Crystal Backlight,89.0,100%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
budget,Magicforce,Magicforce Sublimation Edition,85.0,65%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Maniac,Maniac Rabbit Out of Stock Sisyphus65,299.0,65%,PCB Mount,0,1,Metal (likely Aluminium),0,Wired,0,0
midrange,Matias,Matias FK302 Tactile One,123.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Matias,Matias FK302 Tactile Pro,104.0,100%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
midrange,Matias,Matias FK303QBT Laptop Pro,143.0,75%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wireless,0,0
midrange,Matias,Matias FK303QPC Mini Quiet Pro PC,107.0,75%,Plate Mount,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Mechboards,Mechboards,40.0,60%,Unknown,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,Mechboards,Mechboards CFTKB Mysterium V1,55.0,75%,Unknown,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Mechboards,Mechboards Corne Helidox,160.0,Unknown,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Unknown,1,0
premium,Mechboards,Mechboards Discipline V1,32.0,65%,Unknown,0,0,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Mechboards,Mechboards Ergotravel,20.0,Unknown,Unknown,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Mechboards,Mechboards Ferris Sweep,90.0,Unknown,PCB Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Mechboards,Mechboards Gherkin,25.0,Unknown,Unknown,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Mechboards,Mechboards Helix,50.0,Unknown,Unknown,0,1,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Mechboards,Mechboards Hyper7 R4,425.0,Unknown,PCB Mount,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Mechboards,Mechboards Iris,129.0,Unknown,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Mechboards,Mechboards Israfel,90.0,Unknown,Unknown,0,1,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Mechboards,Mechboards Lily58,160.0,Unknown,Unknown,0,1,Unspecified(likely ABS plastic),1,Unknown,1,0
premium,Mechboards,Mechboards MBUK Macro Pad,5.0,Unknown,Unknown,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Mechboards,Mechboards MBUK Sofle V2,70.0,Unknown,Unknown,0,1,Unspecified(likely ABS plastic),0,Unknown,1,1
premium,Mechboards,Mechboards NCR80 R2 Vintage,120.0,80%,Unknown,0,1,Unspecified(likely ABS plastic),0,Wired,0,0
premium,Mechboards,Mechboards NIBBLE,35.0,65%,PCB Mount,0,0,Unspecified(likely ABS plastic),1,Unknown,0,1
premium,Mechboards,Mechboards Plaid,30.0,40%,Unknown,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Mechboards,Mechboards Reviung41,35.0,40%,Unknown,0,1,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Mechboards,Mechboards RoMac Macropad,7.0,Unknown,PCB Mount,0,0,Unspecified(likely ABS plastic),0,Unknown,1,1
premium,Mechboards,Mechboards SPIN Macro Pad,40.0,Unknown,PCB Mount,0,1,Unspecified(likely ABS plastic),1,Wired,0,1
premium,Mechboards,Mechboards TIDBIT 19Key Numpad,20.0,Unknown,Unknown,0,0,Unspecified(likely ABS plastic),1,Unknown,1,1
premium,Mechboards,Mechboards The Uno V2,9.0,Unknown,Unknown,0,0,Unspecified(likely ABS plastic),1,Wired,0,0
premium,Mechboards,Mechboards Yampad V2 Numpad,15.0,Unknown,Sandwich Mount,0,1,Unspecified(likely ABS plastic),1,Unknown,1,0
premium,Mechboards,Mechboards ai03 Soyuz Numpad,5.0,Unknown,Unknown,0,0,Unspecified(likely ABS plastic),0,Unknown,0,0
premium,Mek,Mek Studio Geometry70,246.0,70%,Top Mount,0,1,Metal (likely Aluminium),0,Wireless,0,0
budget,Meko,Meko Blink,39.0,60%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
budget,Meko,Meko Push,44.0,65%,Plate Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,MelGeek,MelGeek MOJO Pad,84.0,Unknown,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
premium,MelGeek,MelGeek MOJO68 Ember,199.0,65%,Gasket Mount,0,1,Unspecified(likely ABS plastic),1,Wireless,0,0
